"HH_ID","JTRIP_ID","dow_num","uid","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","TOUR_ID","JTOUR_ID","finalweight","stops","TOURPURP","DEST_PURP","TRIPMODE","TOURMODE","ORIG_TAZ","DEST_TAZ","TOUROTAZ","TOURDTAZ","DEST_DEP_BIN","ORIG_DEP_BIN","IS_INBOUND","ANCHOR_DEPART_HOUR","ANCHOR_DEPART_MIN","PERTYPE_1","PERTYPE_2","PERTYPE_3","PERTYPE_4","PERTYPE_5","PERTYPE_6","PERTYPE_7","PERTYPE_8","PERTYPE_9","AGE_1","AGE_2","AGE_3","AGE_4","AGE_5","AGE_6","AGE_7","AGE_8","AGE_9","MAX_AGE"
18114695,1,1,"18114695-1-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,0,5,5,3,3,2651,2651,2651,2651,17,13,0,9,1,2,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18114695,2,1,"18114695-2-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,1,5,9,3,3,2651,2652,2651,2651,17,17,1,9,1,2,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18114695,3,1,"18114695-3-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,0,5,0,3,3,2652,2651,2651,2651,26,17,1,9,1,2,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18114695,4,1,"18114695-4-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,2,51.0655008411185,1,6,5,3,3,2651,2651,2651,2652,27,26,0,15,49,2,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18114695,5,1,"18114695-5-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,2,51.0655008411185,1,6,8,3,3,2651,2653,2651,2652,28,27,0,15,49,2,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18114695,6,1,"18114695-6-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,2,51.0655008411185,0,6,6,3,3,2653,2652,2651,2652,28,28,0,15,49,2,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18114695,7,1,"18114695-7-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,2,51.0655008411185,0,6,0,3,3,2652,2651,2651,2652,48,28,1,15,49,2,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18119342,2,1,"18119342-2-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,16.5762261124661,0,6,6,2,2,2785,2787,2785,2787,33,27,0,16,18,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6
18119342,3,1,"18119342-3-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,16.5762261124661,0,6,0,2,2,2787,2785,2785,2787,48,33,1,16,18,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6
18127925,1,1,"18127925-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,12.4029238656475,0,8,8,2,2,664,554,664,554,27,24,0,14,42,5,5,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9
18127925,2,1,"18127925-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,12.4029238656475,0,8,0,2,2,554,664,664,554,48,27,1,14,42,5,5,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9
18128188,1,1,"18128188-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,17.4805427315261,0,4,4,2,2,1508,1616,1508,1616,10,9,0,7,6,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18128188,2,1,"18128188-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,17.4805427315261,0,4,0,2,2,1616,1508,1508,1616,12,10,1,7,6,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18128188,3,1,"18128188-3-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,2,17.4805427315261,0,4,4,2,2,1508,1506,1508,1506,13,12,0,8,50,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18128188,4,1,"18128188-4-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,2,17.4805427315261,0,4,0,2,2,1506,1508,1508,1506,24,13,1,8,50,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18139584,1,1,"18139584-1-1",4,1,4,6,7,NA,NA,NA,NA,NA,3,1,1,69.9586492274029,0,1,1,3,3,2577,2668,2577,2668,17,14,0,9,50,1,7,8,8,0,0,0,0,0,6,2,1,1,0,0,0,0,0,6
18139584,2,1,"18139584-2-1",4,1,4,6,7,NA,NA,NA,NA,NA,3,1,1,69.9586492274029,0,1,0,3,3,2668,2577,2577,2668,30,17,1,9,50,1,7,8,8,0,0,0,0,0,6,2,1,1,0,0,0,0,0,6
18139584,3,1,"18139584-3-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,69.9586492274029,0,9,9,2,2,2577,2682,2577,2682,32,30,0,17,57,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6
18139584,4,1,"18139584-4-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,69.9586492274029,1,9,5,2,2,2682,2577,2577,2682,33,32,1,17,57,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6
18139584,5,1,"18139584-5-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,69.9586492274029,0,9,0,2,2,2577,2577,2577,2682,48,33,1,17,57,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6
18140014,1,1,"18140014-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,50.5670826378388,0,8,8,2,2,644,640,644,640,38,33,0,19,27,1,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18140014,2,1,"18140014-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,50.5670826378388,0,8,0,2,2,640,644,644,640,48,38,1,19,27,1,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18146045,1,1,"18146045-1-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,12.5137274925077,0,7,7,3,3,1884,1839,1884,1839,31,28,0,16,45,1,7,7,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5
18146045,2,1,"18146045-2-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,12.5137274925077,0,7,0,3,3,1839,1884,1884,1839,48,31,1,16,45,1,7,7,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5
18150245,1,1,"18150245-1-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,30.789626012286,0,4,4,2,2,2128,2129,2128,2129,9,9,0,7,18,1,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18150245,2,1,"18150245-2-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,30.789626012286,0,4,0,2,2,2129,2128,2128,2129,20,9,1,7,18,1,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18158452,1,1,"18158452-1-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,22.2238131525093,1,4,4,3,3,946,944,946,318,29,29,0,17,6,1,7,7,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,7
18158452,2,1,"18158452-2-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,22.2238131525093,1,4,4,3,3,944,318,946,318,29,29,0,17,6,1,7,7,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,7
18158452,3,1,"18158452-3-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,22.2238131525093,0,4,4,3,3,318,318,946,318,48,29,0,17,6,1,7,7,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,7
18160621,5,1,"18160621-5-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,60.3348595424432,0,6,6,2,2,2366,2355,2366,2355,33,32,0,18,43,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18160621,6,1,"18160621-6-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,60.3348595424432,0,6,0,2,2,2355,2366,2366,2355,48,33,1,18,43,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18165668,1,1,"18165668-1-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,69.994002757045,0,9,9,2,2,2423,2426,2423,2426,17,14,0,9,40,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18165668,2,1,"18165668-2-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,69.994002757045,1,9,5,2,2,2426,2416,2423,2426,18,17,1,9,40,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18165668,3,1,"18165668-3-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,69.994002757045,0,9,0,2,2,2416,2423,2423,2426,48,18,1,9,40,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18171375,1,1,"18171375-1-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,35.0009910339117,1,4,6,3,3,1746,2072,1746,2072,29,26,0,15,51,4,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18171375,2,1,"18171375-2-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,35.0009910339117,1,4,7,3,3,2072,2069,1746,2072,31,29,0,15,51,4,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18171375,3,1,"18171375-3-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,35.0009910339117,0,4,4,3,3,2069,2072,1746,2072,35,31,0,15,51,4,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18171375,4,1,"18171375-4-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,35.0009910339117,0,4,0,3,3,2072,1746,1746,2072,48,35,1,15,51,4,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18178001,1,1,"18178001-1-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2892431173884,1,6,7,2,2,-9,-9,-9,-9,25,21,0,13,7,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18178001,2,1,"18178001-2-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2892431173884,0,6,6,2,2,-9,-9,-9,-9,48,25,0,13,7,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18179144,5,1,"18179144-5-1",4,1,4,5,6,NA,NA,NA,NA,NA,3,2,2,12.4029238656475,0,9,9,5,5,644,644,644,644,33,33,0,19,4,1,7,7,8,0,0,0,0,0,6,2,2,1,0,0,0,0,0,6
18179144,6,1,"18179144-6-1",4,1,4,5,6,NA,NA,NA,NA,NA,3,2,2,12.4029238656475,0,9,0,5,5,644,644,644,644,48,33,1,19,4,1,7,7,8,0,0,0,0,0,6,2,2,1,0,0,0,0,0,6
18179144,3,1,"18179144-3-1",3,2,5,6,NA,NA,NA,NA,NA,NA,3,2,1,12.4029238656475,0,9,9,4,4,644,644,644,644,30,29,0,17,29,1,7,8,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,6
18179144,4,1,"18179144-4-1",3,2,5,6,NA,NA,NA,NA,NA,NA,3,2,1,12.4029238656475,0,9,0,4,4,644,644,644,644,48,30,1,17,29,1,7,8,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,6
18185311,1,1,"18185311-1-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,138.301122605713,1,5,8,2,3,2810,2812,2810,575,15,15,0,10,13,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18185311,2,1,"18185311-2-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,138.301122605713,0,5,5,3,3,2812,575,2810,575,18,15,0,10,13,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18185311,3,1,"18185311-3-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,138.301122605713,1,5,5,3,3,575,574,2810,575,20,18,1,10,13,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18185311,4,1,"18185311-4-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,138.301122605713,1,5,5,3,3,574,562,2810,575,20,20,1,10,13,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18185311,5,1,"18185311-5-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,138.301122605713,1,5,5,3,3,562,637,2810,575,22,20,1,10,13,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18185311,6,1,"18185311-6-1",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,138.301122605713,0,5,0,3,3,637,2810,2810,575,24,22,1,10,13,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18197280,4,1,"18197280-4-1",4,2,3,4,5,NA,NA,NA,NA,NA,3,3,1,12.1693365360418,1,8,8,3,3,832,832,832,826,27,27,0,16,11,4,7,8,8,0,0,0,0,0,5,2,1,1,0,0,0,0,0,5
18197280,5,1,"18197280-5-1",4,2,3,4,5,NA,NA,NA,NA,NA,3,3,1,12.1693365360418,0,8,8,3,3,832,826,832,826,29,27,0,16,11,4,7,8,8,0,0,0,0,0,5,2,1,1,0,0,0,0,0,5
18197280,6,1,"18197280-6-1",4,2,3,4,5,NA,NA,NA,NA,NA,3,3,1,12.1693365360418,0,8,0,3,3,826,832,832,826,48,29,1,16,11,4,7,8,8,0,0,0,0,0,5,2,1,1,0,0,0,0,0,5
18235553,1,1,"18235553-1-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,205.518146146762,0,5,5,2,2,480,481,480,481,15,13,0,9,11,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18235553,2,1,"18235553-2-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,205.518146146762,0,5,0,2,2,481,480,480,481,48,15,1,9,11,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18235553,3,1,"18235553-3-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,205.518146146762,0,7,7,2,2,480,498,480,498,29,29,0,17,24,1,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18235553,4,1,"18235553-4-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,205.518146146762,0,7,0,2,2,498,480,480,498,48,29,1,17,24,1,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18237373,1,1,"18237373-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,268.445695071106,0,7,7,3,3,2985,2984,2985,2984,36,30,0,17,38,2,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18237373,2,1,"18237373-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,268.445695071106,0,7,0,2,3,2984,2985,2985,2984,48,36,1,17,38,2,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18240028,1,1,"18240028-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,95.5544140589726,1,5,5,2,2,2587,2585,2587,2583,20,20,0,12,31,5,5,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9
18240028,2,1,"18240028-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,95.5544140589726,0,5,5,2,2,2585,2583,2587,2583,21,20,0,12,31,5,5,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9
18240028,3,1,"18240028-3-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,95.5544140589726,0,5,0,2,2,2583,2587,2587,2583,23,21,1,12,31,5,5,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9
18246412,2,1,"18246412-2-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,64.6526643933591,0,4,4,2,2,1285,1295,1285,1295,9,9,0,7,20,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18246412,3,1,"18246412-3-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,64.6526643933591,0,4,0,2,2,1295,1285,1285,1295,10,9,1,7,20,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18251273,1,1,"18251273-1-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,40.480238147348,0,3,3,3,3,793,800,793,800,23,9,0,7,5,6,7,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3
18251273,2,1,"18251273-2-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,40.480238147348,0,3,0,3,3,800,793,793,800,26,23,1,7,5,6,7,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3
18253512,1,1,"18253512-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,1,5,5,2,2,1434,1584,1434,2072,25,25,0,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18253512,2,1,"18253512-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,1,5,9,2,2,1584,1592,1434,2072,26,25,0,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18253512,3,1,"18253512-3-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,1,5,5,2,2,1592,1556,1434,2072,26,26,0,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18253512,4,1,"18253512-4-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,1,5,5,2,2,1556,1593,1434,2072,27,26,0,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18253512,5,1,"18253512-5-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,1,5,5,2,2,1593,1588,1434,2072,27,27,0,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18253512,6,1,"18253512-6-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,1,5,5,2,2,1588,1584,1434,2072,28,27,0,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18253512,7,1,"18253512-7-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,0,5,5,2,2,1584,2072,1434,2072,31,28,0,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18253512,8,1,"18253512-8-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,251.280741562262,0,5,0,2,2,2072,1434,1434,2072,48,31,1,15,19,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7
18263603,1,1,"18263603-1-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,49.7286783373982,0,4,4,3,3,2832,2832,2832,2832,31,30,0,17,53,1,7,6,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,6
18263603,2,1,"18263603-2-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,49.7286783373982,0,4,0,3,3,2832,2832,2832,2832,48,31,1,17,53,1,7,6,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,6
18280746,1,1,"18280746-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.012386824976,1,7,7,2,2,1289,1469,1289,1296,18,17,0,11,23,1,1,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6
18280746,2,1,"18280746-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.012386824976,0,7,7,2,2,1469,1296,1289,1296,21,18,0,11,23,1,1,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6
18280746,3,1,"18280746-3-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.012386824976,0,7,0,2,2,1296,1289,1289,1296,48,21,1,11,23,1,1,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6
18282339,1,1,"18282339-1-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,1,6,7,3,3,2593,2584,2593,2586,15,14,0,9,54,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18282339,2,1,"18282339-2-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,0,6,6,3,3,2584,2586,2593,2586,18,15,0,9,54,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18282339,3,1,"18282339-3-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,1,6,5,3,3,2586,2585,2593,2586,19,18,1,9,54,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18282339,4,1,"18282339-4-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,1,6,5,3,3,2585,2587,2593,2586,20,19,1,9,54,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18282339,5,1,"18282339-5-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,51.0655008411185,0,6,0,3,3,2587,2593,2593,2586,28,20,1,9,54,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18282339,6,1,"18282339-6-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,2,51.0655008411185,0,5,5,3,3,2593,2583,2593,2583,29,28,0,16,36,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18282339,7,1,"18282339-7-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,2,51.0655008411185,0,5,0,3,3,2583,2593,2593,2583,48,29,1,16,36,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5
18295472,3,1,"18295472-3-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,12.1751819153251,0,7,7,2,2,2412,1989,2412,1989,30,29,0,17,20,5,5,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18295472,4,1,"18295472-4-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,12.1751819153251,0,7,0,2,2,1989,2412,2412,1989,48,30,1,17,20,5,5,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18316703,1,1,"18316703-1-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,29.8097941577025,0,3,3,9,9,283,266,283,266,24,9,0,7,18,7,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2
18316703,2,1,"18316703-2-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,29.8097941577025,0,3,0,9,9,266,283,283,266,48,24,1,7,18,7,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2
18318588,1,1,"18318588-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.1649079941136,0,9,9,4,4,2175,2175,2175,2175,29,29,0,17,10,2,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18318588,2,1,"18318588-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.1649079941136,0,9,0,4,4,2175,2175,2175,2175,48,29,1,17,10,2,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18319179,1,1,"18319179-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,12.191203769271,0,6,5,2,2,-9,2585,2585,2585,21,18,0,NA,NA,5,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18319179,2,1,"18319179-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,12.191203769271,0,6,0,2,2,2585,257,2585,2585,48,21,1,NA,NA,5,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8
18324573,1,1,"18324573-1-1",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,15.8092089233125,0,9,9,3,3,1752,1739,1752,1739,15,13,0,9,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18324573,2,1,"18324573-2-1",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,15.8092089233125,1,9,7,3,3,1739,1741,1752,1739,15,15,1,9,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18324573,3,1,"18324573-3-1",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,15.8092089233125,1,9,4,3,3,1741,1741,1752,1739,17,15,1,9,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18324573,4,1,"18324573-4-1",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,15.8092089233125,1,9,5,3,3,1741,1744,1752,1739,19,17,1,9,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18324573,5,1,"18324573-5-1",2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,1,15.8092089233125,0,9,0,2,3,1744,1752,1752,1739,28,19,1,9,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6
18328245,3,1,"18328245-3-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,1,48.8677293521652,1,5,9,2,2,1726,1720,1726,1716,32,31,0,18,29,1,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7
18328245,4,1,"18328245-4-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,1,48.8677293521652,0,5,5,2,2,1720,1716,1726,1716,34,32,0,18,29,1,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7
18328245,5,1,"18328245-5-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,1,48.8677293521652,0,5,0,2,2,1716,1726,1726,1716,48,34,1,18,29,1,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7
18331913,1,1,"18331913-1-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,110.50316019671,0,4,4,3,3,169,168,169,168,12,12,0,8,40,4,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5
18331913,2,1,"18331913-2-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,110.50316019671,0,4,0,3,3,168,169,169,168,13,12,1,8,40,4,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5
18335388,1,1,"18335388-1-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,853.849098564898,0,1,1,2,2,568,2145,568,2145,24,9,0,7,5,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18335388,2,1,"18335388-2-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,853.849098564898,1,1,5,2,2,2145,565,568,2145,25,24,1,7,5,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
18335388,3,1,"18335388-3-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,853.849098564898,0,1,0,2,2,565,568,568,2145,26,25,1,7,5,1,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7
