HH_ID,NUM_PERS,AREA
18629908,1,0
18630762,1,0
18631200,2,0
18631371,2,0
18631856,2,0
18632304,2,0
18632727,2,0
18632939,1,0
18633022,4,0
18633361,5,0
18633522,2,0
18633962,1,0
18634005,1,0
18634198,3,0
18634365,4,0
18635561,2,0
18635565,4,0
18635809,2,0
18636141,1,0
18636350,2,0
18637675,2,0
18637956,2,0
18639137,1,0
18639405,2,0
18640763,3,0
18640797,1,0
18640878,2,0
18641271,4,0
18641387,4,0
18641980,1,0
18642548,2,0
18643174,2,0
18644845,1,0
18645383,2,0
18646070,1,0
18646518,4,0
18646671,1,0
18647341,1,0
18647808,4,0
18648028,1,0
18648866,1,0
18649024,1,0
18649511,3,0
18649513,4,0
18649558,4,0
18650689,2,0
18651578,4,0
18652636,1,0
18653206,2,0
18653298,4,0
18654142,2,0
18655560,1,0
18655819,3,0
18655873,1,0
18655937,4,0
18656242,2,0
18656651,4,0
18658088,1,0
18659702,1,0
18659894,3,0
18660179,1,0
18662399,1,0
18662735,3,0
18663390,4,0
18663783,4,0
18664523,1,0
18665564,2,0
18666003,2,0
18666336,1,0
18666777,5,0
18667506,1,0
18668314,1,0
18668378,2,0
18669384,1,0
18670162,1,0
18670274,5,0
18670657,2,0
18673123,2,0
18673134,2,0
18673413,2,0
18673637,1,0
18673667,1,0
18674491,4,0
18676156,4,0
18676283,2,0
18676601,2,0
18676916,1,0
18677126,1,0
18677161,2,0
18677228,1,0
18677938,4,0
18677966,1,0
18678260,1,0
18678799,1,0
18678930,4,0
18679247,1,0
18680343,1,0
18680515,2,0
18681508,4,0
18682239,2,0
18682478,1,0
18682564,5,0
18683708,2,0
18683941,1,0
18684084,3,0
18684707,2,0
18685329,5,0
18685663,3,0
18686813,2,0
18687050,2,0
18687285,1,0
18688254,3,0
18688799,2,0
18689218,1,0
18689644,1,0
18690400,2,0
18690787,1,0
18690896,2,0
18691263,2,0
18691406,1,0
18692215,2,0
18694058,3,0
18694091,1,0
18694231,1,0
18694338,3,0
18694406,1,0
18694785,1,0
18695386,3,0
18695612,1,0
18696870,3,0
18697555,2,0
18698009,1,0
18698322,2,0
18698805,2,0
18698944,2,0
18699268,4,0
18699659,4,0
18699830,2,0
18699854,1,0
18700014,2,0
18701564,3,0
18701758,2,0
18703161,3,0
18703414,4,0
18707436,1,0
18707646,1,0
18708234,3,0
18708243,1,0
18708923,2,0
18709049,4,0
18710225,3,0
18710442,1,0
18711425,3,0
18711941,5,0
18712822,1,0
18713367,3,0
18714775,1,0
18715272,1,0
18715495,2,0
18716743,3,0
18717614,4,0
18718046,4,0
18718084,2,0
18718472,2,0
18718524,2,0
18719214,1,0
18719234,4,0
18719592,1,0
18720672,1,0
18720680,4,0
18720687,2,0
18720713,1,0
18722090,2,0
18722285,1,0
18722411,2,0
18723286,1,0
18725422,4,0
18725584,3,0
18726511,3,0
18726698,1,0
18727082,2,0
18727826,1,0
18728475,1,0
18728501,2,0
18729240,1,0
18729282,1,0
18729563,1,0
18730214,2,0
18730642,2,0
18730841,2,0
18731736,4,0
18732452,3,0
18733018,2,0
18733290,4,0
18733342,2,0
18733356,1,0
18733875,2,0
18734108,1,0
18734161,4,0
18734309,4,0
18734759,2,0
18735826,2,0
18736344,2,0
18737148,1,0
18737158,1,0
18737230,1,0
18737466,4,0
18737954,1,0
18738368,4,0
18738380,2,0
18738697,2,0
18739922,2,0
18740901,1,0
18742019,1,0
18742747,4,0
18743013,2,0
18743540,4,0
18743720,2,0
18743941,3,0
18744926,2,0
18745107,1,0
18746074,3,0
18746118,1,0
18746194,1,0
18746989,1,0
18747631,1,0
18749210,2,0
18749493,2,0
18750635,6,0
18750724,1,0
18750816,2,0
18751279,1,0
18752502,1,0
18753036,3,0
18753188,4,0
18753355,1,0
18753465,2,0
18754070,6,0
18755156,4,0
18756340,2,0
18757999,2,0
18758942,1,0
18759051,1,0
18759654,1,0
18760061,2,0
18760320,1,0
18760884,3,0
18761262,2,0
18762188,2,0
18763485,2,0
18763961,2,0
18764580,1,0
18764794,4,0
18764828,1,0
18765072,3,0
18766870,1,0
18766991,2,0
18767304,5,0
18767518,1,0
18767633,4,0
18768493,2,0
18768568,1,0
18768778,1,0
18769374,2,0
18769565,3,0
18769698,2,0
18769898,2,0
18770163,1,0
18770204,1,0
18770854,1,0
18770986,1,0
18771449,2,0
18771944,2,0
18772860,4,0
18773765,2,0
18774070,1,0
18774343,1,0
18774578,3,0
18775222,1,0
18776186,4,0
18776363,1,0
18776816,2,0
18777575,3,0
18777895,1,0
18778814,4,0
18779420,1,0
18780139,2,0
18781060,1,0
18781608,1,0
18782573,2,0
18782593,3,0
18782954,2,0
18784768,1,0
18785481,3,0
18786043,4,0
18786542,1,0
18787037,1,0
18788232,2,0
18788358,2,0
18788545,4,0
18789503,4,0
18790149,1,0
18790208,1,0
18790345,1,0
18790542,2,0
18791096,3,0
18791312,1,0
18791374,2,0
18791490,1,0
18791834,2,0
18792691,2,0
18792709,1,0
18792748,4,0
18796084,2,0
18796493,1,0
18796522,1,0
18796797,4,0
18797214,2,0
18797331,2,0
18797922,1,0
18797926,2,0
18798129,1,0
18798862,1,0
18799187,2,0
18799319,2,0
18800137,1,0
18800214,2,0
18801909,1,0
18801978,2,0
18802846,5,0
18803335,3,0
18803695,2,0
18804815,2,0
18804977,1,0
18805139,4,0
18805169,2,0
18805370,3,0
18805396,1,0
18806038,3,0
18806892,2,0
18807102,3,0
18807397,4,0
18808389,1,0
18808540,4,0
18809446,3,0
18809570,1,0
18809786,5,0
18809831,3,0
18810710,2,0
18811761,5,0
18811772,2,0
18812639,4,0
18813080,3,0
18813541,2,0
18813633,2,0
18814195,1,0
18814400,2,0
18814493,6,0
18814507,2,0
18815059,1,0
18815335,1,0
18815519,2,0
18816091,2,0
18816427,2,0
18816992,2,0
18817302,2,0
18819261,2,0
18821099,1,0
18821453,4,0
18821903,3,0
18822600,2,0
18823664,3,0
18825214,1,0
18826784,3,0
18827698,3,0
18827972,2,0
18828399,2,0
18828509,1,0
18828529,1,0
18828830,2,0
18829016,2,0
18829338,1,0
18830029,1,0
18830341,3,0
18831728,2,0
18832109,4,0
18832961,1,0
18833522,2,0
18833549,2,0
18833981,3,0
18834601,3,0
18835443,2,0
18836516,3,0
18837329,1,0
18837544,1,0
18837559,3,0
18837748,1,0
18837795,4,0
18838203,1,0
18838573,1,0
18838710,1,0
18840010,1,0
18840335,5,0
18840578,3,0
18841576,2,0
18842140,3,0
18843204,1,0
18843293,2,0
18844855,4,0
18844889,2,0
18844989,6,0
18846042,2,0
18847085,2,0
18848373,2,0
18849313,2,0
18849581,1,0
18850048,4,0
18850065,2,0
18850372,2,0
18850822,1,0
18851459,1,0
18852059,1,0
18852244,1,0
18852355,2,0
18853268,1,0
18853965,1,0
18855019,2,0
18856346,1,0
18856588,2,0
18856730,1,0
18857067,1,0
18857376,2,0
18858028,1,0
18858715,7,0
18858795,2,0
18859021,2,0
18860308,2,0
18860828,5,0
18861323,1,0
18861572,1,0
18861606,2,0
18862199,1,0
18862544,3,0
18862629,4,0
18863152,2,0
18864113,2,0
18864752,1,0
18864980,1,0
18865774,1,0
18867316,1,0
18867333,2,0
18868063,1,0
18868285,3,0
18868936,1,0
18872013,1,0
18872135,4,0
18872409,1,0
18872622,2,0
18872794,1,0
18873409,4,0
18873665,2,0
18874057,2,0
18874679,2,0
18875090,2,0
18875650,2,0
18875926,2,0
18876893,1,0
18877369,1,0
18877590,1,0
18877827,2,0
18878239,1,0
18878469,2,0
18879124,1,0
18879609,2,0
18880087,2,0
18880548,1,0
18881162,1,0
18881499,1,0
18881844,2,0
18882564,1,0
18883539,1,0
18883793,4,0
18885163,1,0
18885889,2,0
18886419,2,0
18886893,1,0
18887583,3,0
18891269,1,0
18891790,3,0
18891956,1,0
18892051,3,0
18892364,2,0
18893141,3,0
18894807,1,0
18895230,1,0
18896693,1,0
18897687,2,0
18898290,2,0
18898481,2,0
18899531,3,0
18900395,2,0
18900737,1,0
18900852,2,0
18901737,2,0
18903093,2,0
18903558,1,0
18904026,2,0
18904580,3,0
18905042,2,0
18905401,1,0
18905517,2,0
18906102,4,0
18906287,2,0
18906358,2,0
18907789,1,0
18908101,4,0
18908140,4,0
18908791,1,0
18910240,1,0
18910493,2,0
18911773,1,0
18912166,2,0
18912664,1,0
18913130,2,0
18914148,4,0
18915131,1,0
18915176,1,0
18915341,4,0
18915540,2,0
18915821,2,0
18916303,2,0
18917191,2,0
18917544,1,0
18918008,4,0
18919433,2,0
18920452,2,0
18920520,2,0
18920886,2,0
18922166,1,0
18922719,1,0
18923416,2,0
18923809,1,0
18923966,3,0
18924576,2,0
18924935,2,0
18925444,2,0
18925733,2,0
18925751,2,0
18927119,1,0
18927714,2,0
18927759,1,0
18927969,1,0
18928857,2,0
18929245,2,0
18929511,1,0
18930064,2,0
18930576,1,0
18931397,1,0
18931551,1,0
18931618,2,0
18931769,2,0
18932227,1,0
18932625,3,0
18932913,1,0
18933636,2,0
18933699,3,0
18934345,4,0
18934636,2,0
18935151,1,0
18935542,1,0
18936100,1,0
18937301,2,0
18937442,2,0
18937529,2,0
18941517,2,0
18941818,2,0
18942296,2,0
18942581,1,0
18942851,5,0
18943586,1,0
18943617,2,0
18943725,1,0
18943742,1,0
18943867,1,0
18944039,1,0
18944765,1,0
18945022,1,0
18945151,2,0
18945182,2,0
18945207,1,0
18945326,1,0
18946102,1,0
18946465,2,0
18946802,2,0
18947573,4,0
18948173,4,0
18949329,1,0
18950508,3,0
18950521,2,0
18951016,2,0
18951129,2,0
18951884,3,0
18952156,2,0
18952404,2,0
18953518,1,0
18955400,2,0
18955515,2,0
18955594,2,0
18955635,1,0
18956050,5,0
18956557,2,0
18958015,2,0
18958153,4,0
18958349,2,0
18958607,3,0
18958784,2,0
18959245,4,0
18959492,2,0
18959728,1,0
18959982,5,0
18960049,1,0
18960404,2,0
18960800,1,0
18961439,1,0
18961755,1,0
18962034,2,0
18962403,4,0
18963622,2,0
18965039,3,0
18965560,2,0
18966111,2,0
18966365,1,0
18966555,1,0
18966730,1,0
18967447,4,0
18968210,2,0
18968258,5,0
18968507,4,0
18969179,2,0
18969863,4,0
18969919,2,0
18969983,2,0
18969993,2,0
18970170,2,0
18970317,5,0
18970464,6,0
18972190,2,0
18972555,1,0
18973592,2,0
18974008,3,0
18974729,4,0
18975359,1,0
18976613,4,0
18976684,3,0
18976999,1,0
18978567,1,0
18979422,5,0
18979489,1,0
18979492,4,0
18979659,4,0
18980443,2,0
18980715,3,0
18980991,4,0
18981622,4,0
18984842,1,0
18986459,2,0
18987033,2,0
18987657,1,0
18987830,1,0
18988028,2,0
18988229,2,0
18988323,1,0
18988873,2,0
18988940,1,0
18989037,1,0
18989686,2,0
18989987,2,0
18991442,3,0
18992700,2,0
18994662,1,0
18997086,1,0
18997961,4,0
18998332,1,0
18999628,2,0
18999887,2,0
19111140,2,0
19111165,1,0
19111669,2,0
19112119,1,0
19112680,1,0
19112706,3,0
19113435,1,0
19113483,2,0
19113511,1,0
19113685,4,0
19113728,2,0
19113749,1,0
19113936,1,0
19114449,2,0
19114711,1,0
19115647,2,0
19115856,1,0
19115990,5,0
19116277,2,0
19117041,3,0
19118735,2,0
19119028,2,0
19119048,5,0
19119382,1,0
19119610,3,0
19119916,2,0
19120822,1,0
19121060,5,0
19121087,4,0
19122507,5,0
19122874,2,0
19123027,1,0
19123194,2,0
19125117,2,0
19125956,2,0
19126404,4,0
19126753,2,0
19127349,4,0
19127755,2,0
19128034,2,0
19128051,2,0
19128781,2,0
19129124,1,0
19129256,1,0
19130793,1,0
19130941,1,0
19131520,2,0
19131551,1,0
19131586,4,0
19131766,8,0
19131911,3,0
19132303,2,0
19132765,4,0
19132881,2,0
19133143,4,0
19133338,2,0
19133644,2,0
19133993,6,0
19134126,2,0
19134452,3,0
19134504,2,0
19134558,5,0
19134666,2,0
19135097,3,0
19135259,2,0
19135300,2,0
19135458,4,0
19135656,1,0
19135725,1,0
19135924,1,0
19136215,2,0
19136604,2,0
19137502,3,0
19137890,3,0
19138172,3,0
19138898,1,0
19139004,2,0
19139463,6,0
19139703,3,0
19139959,7,0
19140099,1,0
19140196,2,0
19140308,1,0
19140512,3,0
19142036,5,0
19142501,2,0
19142803,1,0
19142862,3,0
19142910,3,0
19143041,1,0
19143059,2,0
19143226,2,0
19143394,2,0
19147066,6,0
19147262,3,0
19147472,1,0
19147531,1,0
19147646,2,0
19147679,1,0
19148427,2,0
19148860,2,0
19149167,2,0
19149494,2,0
19150301,3,0
19150398,5,0
19150407,6,0
19150746,3,0
19151142,2,0
19151546,3,0
19151969,2,0
19152252,2,0
19152377,1,0
19153220,3,0
19153383,2,0
19153540,2,0
19153830,3,0
19154475,4,0
19154618,4,0
19155018,4,0
19155158,1,0
19155897,1,0
19156319,2,0
19156433,4,0
19157934,2,0
19158466,1,0
19159061,4,0
19159384,1,0
19159500,2,0
19159545,2,0
19159595,1,0
19159701,1,0
19159729,2,0
19159873,4,0
19160170,1,0
19160617,4,0
19161189,2,0
19161651,2,0
19161738,3,0
19163177,2,0
19163678,2,0
19164043,1,0
19164052,2,0
19164385,2,0
19164413,2,0
19164934,1,0
19166361,2,0
19167278,2,0
19168119,1,0
19168565,2,0
19168625,1,0
19168711,1,0
19169031,3,0
19169036,2,0
19169479,2,0
19169668,4,0
19169809,1,0
19170905,2,0
19172549,2,0
19173165,1,0
19173341,1,0
19173863,3,0
19173959,4,0
19174575,1,0
19174745,2,0
19175135,2,0
19175265,1,0
19175333,1,0
19175447,4,0
19175655,1,0
19175760,4,0
19175992,1,0
19176582,5,0
19176942,4,0
19177322,2,0
19177460,1,0
